lr-Adam,step,train_loss,L_comp,L_IC,L_phys,L_obs,L_ae,N_steps,epoch,val_loss
9.999999999999994e-05,39749,,,,,,,,,
9.999999999999994e-05,39749,,,,,,,,,
,39749,0.003937757574021816,0.0005310298874974251,0.0023355556186288595,0.000592081225477159,0.00038390414556488395,9.518691513221711e-05,28.0,559,
,39759,,,,,,,,559,0.027759389951825142
9.999999999999994e-05,39799,,,,,,,,,
9.999999999999994e-05,39799,,,,,,,,,
9.999999999999994e-05,39799,,,,,,,,,
,39799,0.004895196296274662,0.0005185990012250841,0.003273911774158478,0.0006377189420163631,0.0004434286674950272,2.1537560314754955e-05,28.0,560,
,39830,,,,,,,,560,0.02859065867960453
9.999999999999994e-05,39849,,,,,,,,,
9.999999999999994e-05,39849,,,,,,,,,
9.999999999999994e-05,39849,,,,,,,,,
,39849,0.008487868122756481,0.0009233843884430826,0.005788479465991259,0.0009008942870423198,0.0008046114235185087,7.04983904142864e-05,28.0,561,
9.999999999999994e-05,39899,,,,,,,,,
9.999999999999994e-05,39899,,,,,,,,,
9.999999999999994e-05,39899,,,,,,,,,
,39899,0.00996785145252943,0.0019755284301936626,0.007220780942589045,0.00045378293725661933,0.0003113474522251636,6.411167760234093e-06,28.0,561,
,39901,,,,,,,,561,0.02700590342283249
9.999999999999994e-05,39949,,,,,,,,,
9.999999999999994e-05,39949,,,,,,,,,
9.999999999999994e-05,39949,,,,,,,,,
,39949,0.0035191639326512814,0.0009133620769716799,0.0016318485140800476,0.0005437276558950543,0.0004268368938937783,3.3891399198182626e-06,28.0,562,
,39972,,,,,,,,562,0.026594724506139755
9.999999999999994e-05,39999,,,,,,,,,
9.999999999999994e-05,39999,,,,,,,,,
9.999999999999994e-05,39999,,,,,,,,,
,39999,0.004924883134663105,0.0006847656331956387,0.0029706712812185287,0.000750565028283745,0.0005125920870341361,6.289165412454167e-06,28.0,563,
,40043,,,,,,,,563,0.027902571484446526
9.999999999999994e-05,40049,,,,,,,,,
9.999999999999994e-05,40049,,,,,,,,,
9.999999999999994e-05,40049,,,,,,,,,
,40049,0.0024980041198432446,0.0003920978051610291,0.0013488121330738068,0.00043285309220664203,0.00032170568010769784,2.535599378461484e-06,28.0,564,
9.999999999999994e-05,40099,,,,,,,,,
9.999999999999994e-05,40099,,,,,,,,,
9.999999999999994e-05,40099,,,,,,,,,
,40099,0.0029968982562422752,0.0007610858883708715,0.0013562269741669297,0.0005223141051828861,0.00035349384415894747,3.777441861529951e-06,28.0,564,
,40114,,,,,,,,564,0.0274475309997797
9.999999999999994e-05,40149,,,,,,,,,
9.999999999999994e-05,40149,,,,,,,,,
9.999999999999994e-05,40149,,,,,,,,,
,40149,0.002989842090755701,0.00019329055794514716,0.0020607763435691595,0.0003406964533496648,0.00028847510111518204,0.00010660351108526811,28.0,565,
,40185,,,,,,,,565,0.03001074120402336
9.999999999999994e-05,40199,,,,,,,,,
9.999999999999994e-05,40199,,,,,,,,,
9.999999999999994e-05,40199,,,,,,,,,
,40199,0.004166219849139452,0.00012740862439386547,0.003058292903006077,0.0005398525972850621,0.00038247043266892433,5.8195255405735224e-05,28.0,566,
9.999999999999994e-05,40249,,,,,,,,,
9.999999999999994e-05,40249,,,,,,,,,
9.999999999999994e-05,40249,,,,,,,,,
,40249,0.003566031577065587,0.0006111088441684842,0.0018920956645160913,0.0006205954123288393,0.0004369942471385002,5.237391178525286e-06,28.0,566,
,40256,,,,,,,,566,0.02812305837869644
9.999999999999994e-05,40299,,,,,,,,,
9.999999999999994e-05,40299,,,,,,,,,
9.999999999999994e-05,40299,,,,,,,,,
,40299,0.0035079403314739466,0.0004218123503960669,0.002343814354389906,0.0004418015305418521,0.00029671419179067016,3.7978782074787887e-06,28.0,567,
,40327,,,,,,,,567,0.027522370219230652
9.999999999999994e-05,40349,,,,,,,,,
9.999999999999994e-05,40349,,,,,,,,,
9.999999999999994e-05,40349,,,,,,,,,
,40349,0.0024957889690995216,8.565798634663224e-05,0.001781397731974721,0.0003553061396814883,0.00027054297970607877,2.8842093797720736e-06,28.0,568,
,40398,,,,,,,,568,0.028713617473840714
9.999999999999994e-05,40399,,,,,,,,,
9.999999999999994e-05,40399,,,,,,,,,
9.999999999999994e-05,40399,,,,,,,,,
,40399,0.0027866046875715256,0.0003843079903163016,0.001500261016190052,0.0004953488241881132,0.0004038605256937444,2.826343688866473e-06,28.0,569,
9.999999999999994e-05,40449,,,,,,,,,
9.999999999999994e-05,40449,,,,,,,,,
9.999999999999994e-05,40449,,,,,,,,,
,40449,0.004286240320652723,0.0006940219318494201,0.002380472607910633,0.0006696883356198668,0.0005370561266317964,5.001211775379488e-06,28.0,569,
,40469,,,,,,,,569,0.028203386813402176
9.999999999999994e-05,40499,,,,,,,,,
9.999999999999994e-05,40499,,,,,,,,,
9.999999999999994e-05,40499,,,,,,,,,
,40499,0.005851936060935259,0.0016356649575755,0.003023488912731409,0.0006617805920541286,0.0005277073942124844,3.294046564406017e-06,28.0,570,
,40540,,,,,,,,570,0.027737373486161232
9.999999999999994e-05,40549,,,,,,,,,
9.999999999999994e-05,40549,,,,,,,,,
9.999999999999994e-05,40549,,,,,,,,,
,40549,0.0024641461204737425,0.0001821405894588679,0.0014437615172937512,0.0005135675892233849,0.00031952557037584484,5.1508013712009415e-06,28.0,571,
9.999999999999994e-05,40599,,,,,,,,,
9.999999999999994e-05,40599,,,,,,,,,
9.999999999999994e-05,40599,,,,,,,,,
,40599,0.0029926758725196123,0.0003179644700139761,0.0016372958198189735,0.0005969888879917562,0.00043522988562472165,5.196673100726912e-06,28.0,571,
,40611,,,,,,,,571,0.02845759131014347
9.999999999999994e-05,40649,,,,,,,,,
9.999999999999994e-05,40649,,,,,,,,,
9.999999999999994e-05,40649,,,,,,,,,
,40649,0.003211512928828597,0.0004925790708512068,0.0016264377627521753,0.0006428922060877085,0.00044512705062516034,4.476837148104096e-06,28.0,572,
,40682,,,,,,,,572,0.027280626818537712
9.999999999999994e-05,40699,,,,,,,,,
9.999999999999994e-05,40699,,,,,,,,,
9.999999999999994e-05,40699,,,,,,,,,
,40699,0.005038764793425798,0.0013141134986653924,0.0025333785451948643,0.0006675932090729475,0.0005210791132412851,2.600415200504358e-06,28.0,573,
9.999999999999994e-05,40749,,,,,,,,,
9.999999999999994e-05,40749,,,,,,,,,
9.999999999999994e-05,40749,,,,,,,,,
,40749,0.005115794483572245,0.0004255315288901329,0.0037292172200977802,0.0005382023518905044,0.0004201263072900474,2.7172413865628187e-06,28.0,573,
,40753,,,,,,,,573,0.027389712631702423
9.999999999999994e-05,40799,,,,,,,,,
9.999999999999994e-05,40799,,,,,,,,,
9.999999999999994e-05,40799,,,,,,,,,
,40799,0.0034798854030668736,0.00015145250654313713,0.0021351976320147514,0.0006030164076946676,0.0005871722823940217,3.0464557312370744e-06,28.0,574,
,40824,,,,,,,,574,0.027991194278001785
9.999999999999994e-05,40849,,,,,,,,,
9.999999999999994e-05,40849,,,,,,,,,
9.999999999999994e-05,40849,,,,,,,,,
,40849,0.0032233656384050846,6.128755194367841e-05,0.0021297570783644915,0.0005766097456216812,0.0004518579808063805,3.853262114716927e-06,28.0,575,
,40895,,,,,,,,575,0.027994057163596153
9.999999999999994e-05,40899,,,,,,,,,
9.999999999999994e-05,40899,,,,,,,,,
9.999999999999994e-05,40899,,,,,,,,,
,40899,0.004801520612090826,0.0005780673818662763,0.0024920152500271797,0.0009863664163276553,0.0007409507525153458,4.1205535126209725e-06,28.0,576,
9.999999999999994e-05,40949,,,,,,,,,
9.999999999999994e-05,40949,,,,,,,,,
9.999999999999994e-05,40949,,,,,,,,,
,40949,0.003093167906627059,0.0012497218558564782,0.0010787107748910785,0.00044403880019672215,0.0003186834801454097,2.013156517932657e-06,28.0,576,
,40966,,,,,,,,576,0.02932661585509777
9.999999999999994e-05,40999,,,,,,,,,
9.999999999999994e-05,40999,,,,,,,,,
9.999999999999994e-05,40999,,,,,,,,,
,40999,0.003165624802932143,0.0003381138085387647,0.0023026885464787483,0.000316222314722836,0.00020625724573619664,2.3429774955729954e-06,28.0,577,
,41037,,,,,,,,577,0.027423180639743805
9.999999999999994e-05,41049,,,,,,,,,
9.999999999999994e-05,41049,,,,,,,,,
9.999999999999994e-05,41049,,,,,,,,,
,41049,0.0032390460837632418,0.0003242093953303993,0.002243309747427702,0.0003838927368633449,0.0002854210324585438,2.2130006982479244e-06,28.0,578,
9.999999999999994e-05,41099,,,,,,,,,
9.999999999999994e-05,41099,,,,,,,,,
9.999999999999994e-05,41099,,,,,,,,,
,41099,0.003096099942922592,0.0006357041420415044,0.0018239375203847885,0.00038082938408479095,0.00025309310876764357,2.535708745199372e-06,28.0,578,
,41108,,,,,,,,578,0.029577061533927917
9.999999999999994e-05,41149,,,,,,,,,
9.999999999999994e-05,41149,,,,,,,,,
9.999999999999994e-05,41149,,,,,,,,,
,41149,0.0038705957122147083,0.00033025830634869635,0.0024959323927760124,0.0005797329358756542,0.0004615407669916749,3.1310150916397106e-06,28.0,579,
,41179,,,,,,,,579,0.027089739218354225
9.999999999999994e-05,41199,,,,,,,,,
9.999999999999994e-05,41199,,,,,,,,,
9.999999999999994e-05,41199,,,,,,,,,
,41199,0.0038229168858379126,0.0005427629221230745,0.0021176664158701897,0.0006634098826907575,0.00048741442151367664,1.1663232726277784e-05,28.0,580,
9.999999999999994e-05,41249,,,,,,,,,
9.999999999999994e-05,41249,,,,,,,,,
9.999999999999994e-05,41249,,,,,,,,,
,41249,0.003759119426831603,0.00026407898985780776,0.002581848995760083,0.0004585270071402192,0.0004177058581262827,3.695850318763405e-05,28.0,580,
,41250,,,,,,,,580,0.029612572863698006
9.999999999999994e-05,41299,,,,,,,,,
9.999999999999994e-05,41299,,,,,,,,,
9.999999999999994e-05,41299,,,,,,,,,
,41299,0.003265343839302659,0.00047744825133122504,0.001796860946342349,0.0005925578298047185,0.00037120841443538666,2.7268342819297686e-05,28.0,581,
,41321,,,,,,,,581,0.028217753395438194
9.999999999999994e-05,41349,,,,,,,,,
9.999999999999994e-05,41349,,,,,,,,,
9.999999999999994e-05,41349,,,,,,,,,
,41349,0.0026868507266044617,0.0003825543390121311,0.0016094173770397902,0.0003703139373101294,0.0003075257409363985,1.7039370504789986e-05,28.0,582,
,41392,,,,,,,,582,0.028528915718197823
9.999999999999994e-05,41399,,,,,,,,,
9.999999999999994e-05,41399,,,,,,,,,
9.999999999999994e-05,41399,,,,,,,,,
,41399,0.004194691311568022,0.00033861887641251087,0.002690010704100132,0.00041671289363875985,0.00032662469311617315,0.0004227242898195982,28.0,583,
9.999999999999994e-05,41449,,,,,,,,,
9.999999999999994e-05,41449,,,,,,,,,
9.999999999999994e-05,41449,,,,,,,,,
,41449,0.003820277052000165,0.0005967339966446161,0.001963774673640728,0.0006799203692935407,0.00057430868037045,5.53935979041853e-06,28.0,583,
,41463,,,,,,,,583,0.027964040637016296
9.999999999999994e-05,41499,,,,,,,,,
9.999999999999994e-05,41499,,,,,,,,,
9.999999999999994e-05,41499,,,,,,,,,
,41499,0.003612344618886709,0.0007340081501752138,0.0017921291291713715,0.0006231063744053245,0.0004577944637276232,5.306664661475224e-06,28.0,584,
,41534,,,,,,,,584,0.028354071080684662
9.999999999999994e-05,41549,,,,,,,,,
9.999999999999994e-05,41549,,,,,,,,,
9.999999999999994e-05,41549,,,,,,,,,
,41549,0.00380063708871603,0.0005593555979430676,0.0025694859214127064,0.00038223466253839433,0.0002865853894036263,2.975600409627077e-06,28.0,585,
9.999999999999994e-05,41599,,,,,,,,,
9.999999999999994e-05,41599,,,,,,,,,
9.999999999999994e-05,41599,,,,,,,,,
,41599,0.0027852212078869343,0.00045382563257589936,0.0014339194167405367,0.0005236411234363914,0.00037000092561356723,3.834204562735977e-06,28.0,585,
,41605,,,,,,,,585,0.028196901082992554
9.999999999999994e-05,41649,,,,,,,,,
9.999999999999994e-05,41649,,,,,,,,,
9.999999999999994e-05,41649,,,,,,,,,
,41649,0.0025559947825968266,0.0003233895404264331,0.00162877282127738,0.0003516741271596402,0.00024934421526268125,2.814108029269846e-06,28.0,586,
,41676,,,,,,,,586,0.027804246172308922
9.999999999999994e-05,41699,,,,,,,,,
9.999999999999994e-05,41699,,,,,,,,,
9.999999999999994e-05,41699,,,,,,,,,
,41699,0.0027575395070016384,0.0003885429759975523,0.0017473448533564806,0.00038582872366532683,0.0002325016539543867,3.3212547805305803e-06,28.0,587,
,41747,,,,,,,,587,0.02840086631476879
9.999999999999994e-05,41749,,,,,,,,,
9.999999999999994e-05,41749,,,,,,,,,
9.999999999999994e-05,41749,,,,,,,,,
,41749,0.0038118634838610888,0.0006053050165064633,0.0021183486096560955,0.000627939123660326,0.0004554461338557303,4.824603365705116e-06,28.0,588,
9.999999999999994e-05,41799,,,,,,,,,
9.999999999999994e-05,41799,,,,,,,,,
9.999999999999994e-05,41799,,,,,,,,,
,41799,0.0039350916631519794,0.0006344872526824474,0.0023889781441539526,0.0005420224624685943,0.0003662657691165805,3.3377002637280384e-06,28.0,588,
,41818,,,,,,,,588,0.028254175558686256
9.999999999999994e-05,41849,,,,,,,,,
9.999999999999994e-05,41849,,,,,,,,,
9.999999999999994e-05,41849,,,,,,,,,
,41849,0.00873974896967411,0.0013702430296689272,0.005422934889793396,0.0009987005032598972,0.0009454776882193983,2.393519025645219e-06,29.0,589,
,41889,,,,,,,,589,0.028745021671056747
9.999999999999994e-05,41899,,,,,,,,,
9.999999999999994e-05,41899,,,,,,,,,
9.999999999999994e-05,41899,,,,,,,,,
,41899,0.005257532000541687,0.0006313304184004664,0.003133756574243307,0.0008734766161069274,0.0006140986806713045,4.869618351222016e-06,29.0,590,
9.999999999999994e-05,41949,,,,,,,,,
9.999999999999994e-05,41949,,,,,,,,,
9.999999999999994e-05,41949,,,,,,,,,
,41949,0.005205201450735331,0.0006479414296336472,0.003669257741421461,0.0005068920436315238,0.00037869872176088393,2.411664581813966e-06,29.0,590,
,41960,,,,,,,,590,0.02850428596138954
9.999999999999994e-05,41999,,,,,,,,,
9.999999999999994e-05,41999,,,,,,,,,
9.999999999999994e-05,41999,,,,,,,,,
,41999,0.0038875029422342777,0.0003501854953356087,0.0025052055716514587,0.0006246898556128144,0.00040508562233299017,2.3363238597085e-06,29.0,591,
,42031,,,,,,,,591,0.03206827864050865
9.999999999999994e-05,42049,,,,,,,,,
9.999999999999994e-05,42049,,,,,,,,,
9.999999999999994e-05,42049,,,,,,,,,
,42049,0.0030999172013252974,0.0005130266072228551,0.0018333521438762546,0.0004181225085631013,0.000332266790792346,3.149217263853643e-06,29.0,592,
9.999999999999994e-05,42099,,,,,,,,,
9.999999999999994e-05,42099,,,,,,,,,
9.999999999999994e-05,42099,,,,,,,,,
,42099,0.0027718134224414825,0.00022482927306555212,0.0016556212212890387,0.0004940796061418951,0.00039423443377017975,3.048864982702071e-06,29.0,592,
,42102,,,,,,,,592,0.027455143630504608
9.999999999999994e-05,42149,,,,,,,,,
9.999999999999994e-05,42149,,,,,,,,,
9.999999999999994e-05,42149,,,,,,,,,
,42149,0.0038929868023842573,0.00040140689816325903,0.002590470016002655,0.0004851957783102989,0.0004096073389519006,6.306703198788455e-06,29.0,593,
,42173,,,,,,,,593,0.027988897636532784
9.999999999999994e-05,42199,,,,,,,,,
9.999999999999994e-05,42199,,,,,,,,,
9.999999999999994e-05,42199,,,,,,,,,
,42199,0.0057326145470142365,0.0015164024662226439,0.003014356829226017,0.000655433745123446,0.0005406661657616496,5.7552801990823355e-06,29.0,594,
,42244,,,,,,,,594,0.027506405487656593
9.999999999999994e-05,42249,,,,,,,,,
9.999999999999994e-05,42249,,,,,,,,,
9.999999999999994e-05,42249,,,,,,,,,
,42249,0.003690375480800867,0.0008238214650191367,0.001961598638445139,0.0005111411446705461,0.0003902225289493799,3.591887207221589e-06,29.0,595,
9.999999999999994e-05,42299,,,,,,,,,
9.999999999999994e-05,42299,,,,,,,,,
9.999999999999994e-05,42299,,,,,,,,,
,42299,0.004880207125097513,0.0004955528420396149,0.0032117506489157677,0.0006609671399928629,0.0005007870495319366,1.1149320016556885e-05,29.0,595,
,42315,,,,,,,,595,0.027940142899751663
9.999999999999994e-05,42349,,,,,,,,,
9.999999999999994e-05,42349,,,,,,,,,
9.999999999999994e-05,42349,,,,,,,,,
,42349,0.0020838254131376743,8.797422196948901e-05,0.0015483151655644178,0.0002548366610426456,0.000166960438946262,2.573898200353142e-05,29.0,596,
,42386,,,,,,,,596,0.028457414358854294
9.999999999999994e-05,42399,,,,,,,,,
9.999999999999994e-05,42399,,,,,,,,,
9.999999999999994e-05,42399,,,,,,,,,
,42399,0.00327015551738441,8.005994459381327e-05,0.0020305514335632324,0.0005811351584270597,0.0004297685227356851,0.00014864014519844204,29.0,597,
9.999999999999994e-05,42449,,,,,,,,,
9.999999999999994e-05,42449,,,,,,,,,
9.999999999999994e-05,42449,,,,,,,,,
,42449,0.002863997360691428,0.00015353094204328954,0.001789403147995472,0.0003853482485283166,0.00029170094057917595,0.0002440138632664457,29.0,597,
,42457,,,,,,,,597,0.02842135727405548
9.999999999999994e-05,42499,,,,,,,,,
9.999999999999994e-05,42499,,,,,,,,,
9.999999999999994e-05,42499,,,,,,,,,
,42499,0.004218132235109806,0.0003071324317716062,0.00261860154569149,0.0006407668115571141,0.000433065346442163,0.0002185661141993478,29.0,598,
,42528,,,,,,,,598,0.028082862496376038
9.999999999999994e-05,42549,,,,,,,,,
9.999999999999994e-05,42549,,,,,,,,,
9.999999999999994e-05,42549,,,,,,,,,
,42549,0.005819509271532297,0.0006142578786239028,0.003469751449301839,0.0009597406606189907,0.0007718285778537393,3.93089976569172e-06,29.0,599,
9.999999999999994e-05,42599,,,,,,,,,
,42599,0.001899007591418922,4.370117312646471e-05,0.0012986812507733703,0.0003191965806763619,0.00023458550276700407,2.8431147711671656e-06,29.0,599,
,42599,,,,,,,,599,0.027785195037722588
9.999999999999994e-05,42649,,,,,,,,,
9.999999999999994e-05,42649,,,,,,,,,
9.999999999999994e-05,42649,,,,,,,,,
,42649,0.003295052796602249,0.00035071917227469385,0.002242014743387699,0.000413270085118711,0.0002860306412912905,3.0183255148585886e-06,29.0,600,
,42670,,,,,,,,600,0.027422532439231873
9.999999999999994e-05,42699,,,,,,,,,
9.999999999999994e-05,42699,,,,,,,,,
9.999999999999994e-05,42699,,,,,,,,,
,42699,0.005809237249195576,0.0010372106917202473,0.0029598684050142765,0.000989817432127893,0.0008182263700291514,4.11435030400753e-06,29.0,601,
,42741,,,,,,,,601,0.02685033529996872
9.999999999999994e-05,42749,,,,,,,,,
9.999999999999994e-05,42749,,,,,,,,,
9.999999999999994e-05,42749,,,,,,,,,
,42749,0.003495297394692898,0.0002092637587338686,0.0022681537084281445,0.0005571796791628003,0.00045771151781082153,2.9885750336688943e-06,29.0,602,
9.999999999999994e-05,42799,,,,,,,,,
9.999999999999994e-05,42799,,,,,,,,,
9.999999999999994e-05,42799,,,,,,,,,
,42799,0.0037049856036901474,0.0005201839376240969,0.0023122504353523254,0.00047853743308223784,0.0003919009177479893,2.112685706379125e-06,29.0,602,
,42812,,,,,,,,602,0.027417708188295364
9.999999999999994e-05,42849,,,,,,,,,
9.999999999999994e-05,42849,,,,,,,,,
9.999999999999994e-05,42849,,,,,,,,,
,42849,0.012494996190071106,0.0010253083892166615,0.008583185262978077,0.0015456614783033729,0.0013374884147197008,3.3526621336932294e-06,29.0,603,
,42883,,,,,,,,603,0.0283208005130291
9.999999999999994e-05,42899,,,,,,,,,
9.999999999999994e-05,42899,,,,,,,,,
9.999999999999994e-05,42899,,,,,,,,,
,42899,0.0025993480812758207,5.923991557210684e-05,0.0016529886052012444,0.0005078252870589495,0.0003764670400414616,2.8272088457015343e-06,29.0,604,
9.999999999999994e-05,42949,,,,,,,,,
9.999999999999994e-05,42949,,,,,,,,,
9.999999999999994e-05,42949,,,,,,,,,
,42949,0.002266934374347329,0.00035744468914344907,0.0012554985005408525,0.0003791556227952242,0.0002723663637880236,2.4690557438589167e-06,29.0,604,
,42954,,,,,,,,604,0.028301162645220757
9.999999999999994e-05,42999,,,,,,,,,
9.999999999999994e-05,42999,,,,,,,,,
9.999999999999994e-05,42999,,,,,,,,,
,42999,0.002603900618851185,0.0004691407084465027,0.0013529574498534203,0.000434660236351192,0.0003449937212280929,2.1483276668732287e-06,29.0,605,
,43025,,,,,,,,605,0.02798137441277504
9.999999999999994e-05,43049,,,,,,,,,
9.999999999999994e-05,43049,,,,,,,,,
9.999999999999994e-05,43049,,,,,,,,,
,43049,0.003020993899554014,0.0002894338103942573,0.002115251962095499,0.00034564497764222324,0.00026859345962293446,2.0696559204225196e-06,29.0,606,
,43096,,,,,,,,606,0.027609674260020256
9.999999999999994e-05,43099,,,,,,,,,
9.999999999999994e-05,43099,,,,,,,,,
9.999999999999994e-05,43099,,,,,,,,,
,43099,0.002949862042441964,0.0003421207657083869,0.0019865077920258045,0.00035327867954038084,0.00026509587769396603,2.8589286102942424e-06,29.0,607,
9.999999999999994e-05,43149,,,,,,,,,
9.999999999999994e-05,43149,,,,,,,,,
9.999999999999994e-05,43149,,,,,,,,,
,43149,0.002928420202806592,0.0004385267093311995,0.0019435251597315073,0.0003388268523849547,0.0002054769720416516,2.06451341000502e-06,29.0,607,
,43167,,,,,,,,607,0.027698971331119537
9.999999999999994e-05,43199,,,,,,,,,
9.999999999999994e-05,43199,,,,,,,,,
9.999999999999994e-05,43199,,,,,,,,,
,43199,0.002771926810964942,0.00043941327021457255,0.0014734698925167322,0.0005148990894667804,0.00030890980269759893,3.523503983160481e-05,29.0,608,
,43238,,,,,,,,608,0.02726929634809494
9.999999999999994e-05,43249,,,,,,,,,
9.999999999999994e-05,43249,,,,,,,,,
9.999999999999994e-05,43249,,,,,,,,,
,43249,0.003059538546949625,0.0006224809912964702,0.0014908546581864357,0.0005618813447654247,0.00037707830779254436,7.243170784931863e-06,29.0,609,
9.999999999999994e-05,43299,,,,,,,,,
9.999999999999994e-05,43299,,,,,,,,,
9.999999999999994e-05,43299,,,,,,,,,
,43299,0.002035825978964567,0.00030374235939234495,0.0011708084493875504,0.000323461223160848,0.00023369102564174682,4.123011876799865e-06,29.0,609,
,43309,,,,,,,,609,0.026696309447288513
9.999999999999994e-05,43349,,,,,,,,,
9.999999999999994e-05,43349,,,,,,,,,
9.999999999999994e-05,43349,,,,,,,,,
,43349,0.004284610506147146,0.001097163069061935,0.002672410337254405,0.000283394125290215,0.00022222143888939172,9.421936738363001e-06,29.0,610,
,43380,,,,,,,,610,0.027990130707621574
9.999999999999994e-05,43399,,,,,,,,,
9.999999999999994e-05,43399,,,,,,,,,
9.999999999999994e-05,43399,,,,,,,,,
,43399,0.002915948163717985,0.00021165268844924867,0.0015754643827676773,0.0002811864542309195,0.0001696752879070118,0.0006779691902920604,29.0,611,
9.999999999999994e-05,43449,,,,,,,,,
9.999999999999994e-05,43449,,,,,,,,,
9.999999999999994e-05,43449,,,,,,,,,
,43449,0.0020883933175355196,6.572122947545722e-05,0.001421764842234552,0.00029902165988460183,0.00022952716972213238,7.235845987452194e-05,29.0,611,
,43451,,,,,,,,611,0.02846394293010235
9.999999999999994e-05,43499,,,,,,,,,
9.999999999999994e-05,43499,,,,,,,,,
9.999999999999994e-05,43499,,,,,,,,,
,43499,0.0023619828280061483,0.0004206246812827885,0.0012061228044331074,0.0004527952114585787,0.00027815476641990244,4.2851320358749945e-06,29.0,612,
,43522,,,,,,,,612,0.029008442535996437
9.999999999999994e-05,43549,,,,,,,,,
9.999999999999994e-05,43549,,,,,,,,,
9.999999999999994e-05,43549,,,,,,,,,
,43549,0.003485728520900011,0.00047825637739151716,0.0023350249975919724,0.00040644098771736026,0.0002629617229104042,3.0443657124124e-06,29.0,613,
,43593,,,,,,,,613,0.028816236183047295
9.999999999999994e-05,43599,,,,,,,,,
9.999999999999994e-05,43599,,,,,,,,,
9.999999999999994e-05,43599,,,,,,,,,
,43599,0.003968158271163702,0.00012032092490699142,0.0024712448939681053,0.0007799658924341202,0.0005925147561356425,4.1118209992419e-06,29.0,614,
9.999999999999994e-05,43649,,,,,,,,,
9.999999999999994e-05,43649,,,,,,,,,
9.999999999999994e-05,43649,,,,,,,,,
,43649,0.0035458889324218035,0.0007525567198172212,0.0018723818939179182,0.00046803243458271027,0.0004511093138717115,1.8084436987919617e-06,29.0,614,
,43664,,,,,,,,614,0.028067251667380333
9.999999999999994e-05,43699,,,,,,,,,
9.999999999999994e-05,43699,,,,,,,,,
9.999999999999994e-05,43699,,,,,,,,,
,43699,0.0035937221255153418,0.00010584817209746689,0.002696123905479908,0.00047125419951044023,0.00031698885140940547,3.507214159981231e-06,29.0,615,
,43735,,,,,,,,615,0.02751035988330841
9.999999999999994e-05,43749,,,,,,,,,
9.999999999999994e-05,43749,,,,,,,,,
9.999999999999994e-05,43749,,,,,,,,,
,43749,0.0019791012164205313,0.00034820233122445643,0.0009033043752424419,0.0004046411195304245,0.0003204701642971486,2.4832081635395298e-06,29.0,616,
9.999999999999994e-05,43799,,,,,,,,,
9.999999999999994e-05,43799,,,,,,,,,
9.999999999999994e-05,43799,,,,,,,,,
,43799,0.0023455084301531315,0.00010795059642987326,0.0013240522239357233,0.0005157729028724134,0.0003950806276407093,2.652164084793185e-06,29.0,616,
,43806,,,,,,,,616,0.028508860617876053
9.999999999999994e-05,43849,,,,,,,,,
9.999999999999994e-05,43849,,,,,,,,,
9.999999999999994e-05,43849,,,,,,,,,
,43849,0.004058804363012314,0.0006447336636483669,0.0023384378291666508,0.0006180292111821473,0.0004535494954325259,4.0538770917919464e-06,29.0,617,
,43877,,,,,,,,617,0.02797437272965908
9.999999999999994e-05,43899,,,,,,,,,
9.999999999999994e-05,43899,,,,,,,,,
9.999999999999994e-05,43899,,,,,,,,,
,43899,0.002915237797424197,0.0002354187163291499,0.0022759772837162018,0.00025302928406745195,0.00014819615171290934,2.6163058919337345e-06,29.0,618,
,43948,,,,,,,,618,0.02671920321881771
9.999999999999994e-05,43949,,,,,,,,,
9.999999999999994e-05,43949,,,,,,,,,
9.999999999999994e-05,43949,,,,,,,,,
,43949,0.0030368566513061523,0.0005124316667206585,0.0014120121486485004,0.0006476728594861925,0.00046135735465213656,3.3826438539108494e-06,29.0,619,
9.999999999999994e-05,43999,,,,,,,,,
9.999999999999994e-05,43999,,,,,,,,,
9.999999999999994e-05,43999,,,,,,,,,
,43999,0.004499121103435755,0.00042336012120358646,0.00283288792707026,0.0006683672545477748,0.0005702389753423631,4.2668980313465e-06,29.0,619,
,44019,,,,,,,,619,0.027919374406337738
9.999999999999994e-05,44049,,,,,,,,,
9.999999999999994e-05,44049,,,,,,,,,
9.999999999999994e-05,44049,,,,,,,,,
,44049,0.0035038022324442863,0.00014785834355279803,0.0022910269908607006,0.0006242130766622722,0.00043811596697196364,2.587756171124056e-06,29.0,620,
,44090,,,,,,,,620,0.028743695467710495
9.999999999999994e-05,44099,,,,,,,,,
9.999999999999994e-05,44099,,,,,,,,,
9.999999999999994e-05,44099,,,,,,,,,
,44099,0.0037289783358573914,0.0006107577355578542,0.0020745990332216024,0.0006183658260852098,0.00042167954961769283,3.576106564651127e-06,29.0,621,
9.999999999999994e-05,44149,,,,,,,,,
9.999999999999994e-05,44149,,,,,,,,,
9.999999999999994e-05,44149,,,,,,,,,
,44149,0.004213906358927488,0.000823356444016099,0.0022912127897143364,0.0006240046350285411,0.0004729270876850933,2.405834038654575e-06,29.0,621,
,44161,,,,,,,,621,0.026867516338825226
9.999999999999994e-05,44199,,,,,,,,,
9.999999999999994e-05,44199,,,,,,,,,
9.999999999999994e-05,44199,,,,,,,,,
,44199,0.003002205863595009,0.0004550048615783453,0.0017077865777537227,0.0004957448691129684,0.0003405529132578522,3.1166523513093125e-06,29.0,622,
